0.802130;0.795334;0.790665;0.785436;0.778771;0.773856;0.773238;0.766161;0.763059;0.761622;0.756908;0.749092;0.746065;0.740029;0.740784;0.736205;0.732910;0.730745;0.728848;0.725809;0.726770;0.723056;0.720946;0.721771;0.719586;0.721397;0.715010;0.714498;0.714333;0.712492;0.711977;0.712665;0.709656;0.708300;0.709041;0.709051;0.706948;0.711794;0.710199;0.708530;0.707482;0.709503;0.707372;0.709588;0.709055;0.710136;0.708654;0.708913;
0.711116;0.711410;0.710122;0.712703;0.717185;0.716222;0.720860;0.720734;0.720505;0.726667;0.728446;0.732202;0.739908;0.740285;0.749910;0.747288;0.798974;0.791006;0.785281;0.777002;0.776371;0.771064;0.769859;0.760704;0.755841;0.755863;0.749509;0.744539;0.740356;0.740424;0.738403;0.730488;0.730716;0.725871;0.726103;0.724593;0.727647;0.721932;0.718464;0.719254;0.716744;0.715588;0.715674;0.714099;0.712450;0.711549;0.711582;0.709670;
0.709857;0.709528;0.708448;0.707734;0.708670;0.709463;0.706710;0.708491;0.707413;0.705647;0.707263;0.708630;0.707881;0.708224;0.710234;0.711429;0.709456;0.710153;0.709698;0.713426;0.711900;0.715203;0.715747;0.720866;0.722732;0.723253;0.729971;0.731125;0.734766;0.739753;0.737782;0.745954;0.795509;0.787309;0.786164;0.773514;0.774198;0.766034;0.763020;0.757300;0.757560;0.750136;0.745987;0.740254;0.735815;0.734048;0.731836;0.728473;
0.730389;0.728199;0.727432;0.724413;0.721545;0.722416;0.720171;0.715808;0.715563;0.713804;0.713039;0.713816;0.709436;0.709117;0.710422;0.709611;0.708642;0.707723;0.708106;0.707371;0.705417;0.704922;0.706790;0.707250;0.706278;0.708474;0.704545;0.704481;0.706607;0.707580;0.707900;0.707324;0.706956;0.710195;0.707308;0.709905;0.707834;0.714230;0.712923;0.715424;0.718535;0.721133;0.724092;0.725924;0.730422;0.734823;0.735281;0.743073;
0.788687;0.781801;0.778512;0.773986;0.768775;0.762167;0.758781;0.757723;0.751832;0.744540;0.741562;0.736883;0.733738;0.732714;0.733169;0.728124;0.727021;0.728659;0.726667;0.722124;0.720533;0.716921;0.716398;0.716457;0.713564;0.714410;0.714164;0.707956;0.708566;0.705322;0.706805;0.706469;0.705825;0.705376;0.703098;0.706034;0.703210;0.705683;0.702915;0.702154;0.703174;0.705475;0.704461;0.704475;0.707654;0.704876;0.700688;0.707669;
0.705853;0.708715;0.709068;0.706914;0.708503;0.710664;0.710877;0.714543;0.714877;0.720386;0.720525;0.728774;0.724730;0.732303;0.731781;0.738507;0.782467;0.780063;0.777737;0.771634;0.768282;0.758997;0.758285;0.751524;0.746657;0.742037;0.738787;0.734409;0.733139;0.731049;0.731180;0.727206;0.725567;0.723484;0.720383;0.719711;0.717647;0.716971;0.717172;0.711166;0.710196;0.710045;0.709242;0.708327;0.706634;0.706468;0.704816;0.704772;
0.704511;0.705576;0.703487;0.702042;0.702557;0.702319;0.698900;0.698929;0.698017;0.698968;0.699035;0.703376;0.702376;0.703397;0.704015;0.703536;0.705877;0.707331;0.706846;0.707781;0.707009;0.707321;0.708334;0.711752;0.714068;0.717086;0.719472;0.726007;0.727301;0.726403;0.727843;0.730918;0.784385;0.770720;0.773314;0.765846;0.763363;0.758853;0.753919;0.745175;0.742496;0.740313;0.737328;0.733932;0.734429;0.728544;0.730379;0.725150;
0.723172;0.720023;0.721476;0.718005;0.715648;0.713612;0.710887;0.711215;0.710664;0.708461;0.708198;0.707509;0.702627;0.704810;0.704883;0.701615;0.697742;0.698555;0.697601;0.698783;0.698481;0.697763;0.697623;0.697013;0.699562;0.697878;0.699401;0.699793;0.701807;0.700696;0.700681;0.703260;0.703032;0.706395;0.706865;0.706896;0.707157;0.708167;0.710210;0.713390;0.709652;0.715499;0.714311;0.721917;0.722513;0.730612;0.728347;0.739501;
0.783382;0.776127;0.773109;0.766286;0.761238;0.751853;0.754323;0.744959;0.741705;0.735946;0.736560;0.728318;0.730783;0.731436;0.725439;0.723244;0.719619;0.719442;0.718284;0.715889;0.714128;0.712017;0.710188;0.711161;0.706302;0.706452;0.703636;0.701495;0.699445;0.702005;0.700299;0.699905;0.699879;0.699314;0.696001;0.697295;0.695844;0.697321;0.696664;0.696837;0.696501;0.697986;0.698469;0.699235;0.698208;0.701417;0.700862;0.701493;
0.701176;0.703947;0.703954;0.706898;0.704647;0.710383;0.708070;0.707979;0.709829;0.711328;0.714252;0.715620;0.721406;0.721818;0.727904;0.732926;0.783137;0.772426;0.767607;0.759193;0.755725;0.752626;0.747949;0.741630;0.738136;0.733810;0.734238;0.728542;0.730370;0.725648;0.724528;0.722954;0.720241;0.719149;0.716883;0.713121;0.711236;0.711209;0.706452;0.704079;0.705128;0.702884;0.701876;0.700764;0.700149;0.697603;0.698483;0.697171;
