7.424898;7.272875;7.210956;7.018240;6.903247;6.827791;6.759487;6.682496;6.634845;6.599064;6.565091;6.453387;6.429544;6.359575;6.386878;6.411259;6.613944;6.671741;6.625319;6.625514;6.631220;6.625192;6.504764;6.411046;6.357123;6.355977;6.331820;6.298133;6.275731;6.173030;6.173482;6.186863;6.232251;6.194048;6.169607;6.153450;6.171105;6.218120;6.219198;6.279792;6.287692;6.321835;6.345290;6.481649;6.445884;6.857197;0.679142;1.214034;
1.349586;1.342882;1.320850;1.315374;1.237868;1.213782;0.937582;0.844465;0.826000;0.822106;0.831809;0.820227;0.850663;0.825342;0.818574;0.824452;7.185325;7.229383;7.153284;7.015664;6.900646;6.758029;6.686722;6.671649;6.653873;6.611677;6.544553;6.458647;6.437154;6.384011;6.407259;6.420920;6.671827;6.679769;6.645295;6.641724;6.639358;6.594735;6.572197;6.482778;6.395034;6.390005;6.406598;6.299531;6.298797;6.234433;6.234131;6.241484;
6.232713;6.186490;6.204406;6.173762;6.220253;6.228734;6.273489;6.280976;6.299951;6.402014;6.488535;6.461944;6.556961;6.869986;0.562092;1.203156;1.349800;1.333847;1.315992;1.319633;1.252185;1.211679;0.859153;0.835390;0.830612;0.842303;0.845845;0.839021;0.876215;0.866553;0.822732;0.817863;7.248416;7.217401;7.154444;7.012293;6.799621;6.687327;6.685370;6.689424;6.620920;6.610402;6.564592;6.498116;6.441424;6.400379;6.409133;6.444201;
6.671045;6.680020;6.693281;6.641326;6.619027;6.583800;6.573041;6.485000;6.429664;6.436979;6.432734;6.437697;6.399239;6.377470;6.411135;6.277346;6.211032;6.175351;6.087761;6.143306;6.253863;6.265425;6.332353;6.389941;6.393653;6.430734;6.512155;6.572066;6.754841;6.870392;0.361987;0.968009;1.189074;1.338800;1.319926;1.321906;1.272291;1.220399;0.944663;0.818177;0.833517;0.836737;0.870886;0.898095;0.934454;0.933771;0.849514;0.842887;
7.148119;7.156528;7.084670;6.977520;6.767648;6.692130;6.680664;6.662398;6.636948;6.570280;6.557028;6.514942;6.454988;6.414609;6.402661;6.443620;6.944350;6.943188;6.836780;6.718998;6.718621;6.604421;6.592720;6.570830;6.567693;6.568290;6.562150;6.533051;6.433498;6.394614;6.422860;6.384245;6.159493;5.908110;5.939768;5.963918;6.224666;6.355191;6.377888;6.393822;6.520179;6.550387;6.579817;6.755776;6.868082;7.190063;7.323246;0.560017;
1.060200;1.353842;1.314995;1.317102;1.287760;1.239023;1.081100;0.902329;0.861604;0.864530;0.901489;0.886155;0.930755;0.943930;0.849639;0.852637;7.123440;7.082975;7.070431;6.947610;6.801883;6.693194;6.687610;6.668294;6.635431;6.558427;6.556412;6.524163;6.464180;6.448483;6.449920;6.454936;6.950826;6.962543;6.962046;6.841700;6.888970;6.906713;6.914069;6.829946;6.823903;6.823030;6.822856;6.751421;6.746136;6.748925;6.553565;6.400820;
6.253540;6.165163;5.965387;6.039917;6.227331;6.422456;6.412858;6.703086;6.935807;6.943845;6.943215;6.991916;7.219864;7.273223;0.163192;0.378716;0.811677;1.075236;1.314765;1.315666;1.285356;1.189625;1.113040;1.025554;1.017131;0.964812;0.924338;0.915122;0.907041;0.918097;0.850273;0.867497;7.059966;7.110065;7.013344;6.913869;6.770226;6.723475;6.686154;6.634891;6.612324;6.556366;6.545981;6.528804;6.526246;6.455605;6.450355;6.494457;
6.929308;7.038916;7.077692;7.016321;7.017985;7.056814;7.064865;6.969353;6.956097;6.952371;6.921334;6.892395;6.749416;6.748703;6.611354;6.526144;6.362365;6.303700;6.302202;6.322473;6.450472;6.490802;6.711047;6.804019;6.974306;7.110626;7.108483;7.193762;7.336581;7.351615;0.107588;0.378790;0.731781;1.015756;1.294372;1.295903;1.239999;1.119111;1.061566;1.025480;0.977945;0.978847;0.961259;0.961857;0.941487;0.904923;0.863728;0.858769;
7.145681;7.125123;7.073993;6.910272;6.811712;6.731631;6.704711;6.637765;6.614300;6.549779;6.534709;6.537594;6.516974;6.507545;6.473900;6.457173;6.517359;6.945254;6.931530;6.993577;6.999856;7.019787;7.012994;6.956827;6.945310;6.941413;6.909577;6.873841;6.699440;6.691151;6.618520;6.397223;6.312689;6.304930;6.302280;6.323187;6.450498;6.493271;6.680725;6.781589;6.904775;7.078993;7.073948;7.119775;7.301756;7.341358;0.095178;0.194744;
0.648785;0.881311;1.274969;1.276022;1.187069;1.098807;1.002078;0.989878;0.989687;0.974576;0.966449;0.965972;0.912997;0.900262;0.858628;0.840523;7.053439;7.140301;7.095029;6.906770;6.763589;6.734032;6.705124;6.677992;6.640254;6.595751;6.578728;6.562830;6.517913;6.503692;6.494580;6.490420;6.481848;6.480796;6.455859;6.458570;6.458917;6.445254;6.442605;6.361380;6.354554;6.337311;6.297356;6.270861;6.270753;6.255670;6.236752;6.295130;
