0.622619;0.615756;0.615070;0.608216;0.610955;0.605310;0.604288;0.601213;0.601266;0.601256;0.593594;0.597611;0.590985;0.588201;0.591436;0.585489;0.584650;0.583025;0.580223;0.579626;0.581085;0.571311;0.572924;0.573625;0.573541;0.573173;0.572021;0.573060;0.574745;0.574397;0.569541;0.572011;0.572945;0.571969;0.573036;0.572806;0.570881;0.571276;0.574773;0.576596;0.575757;0.578462;0.572619;0.574292;0.577931;0.576434;0.572246;0.576880;
0.571856;0.583913;0.577416;0.584534;0.588901;0.588681;0.589682;0.591981;0.592992;0.596837;0.595239;0.597440;0.600014;0.603559;0.606515;0.610048;0.621901;0.616354;0.612548;0.609612;0.607365;0.601914;0.603298;0.598714;0.600048;0.596640;0.598858;0.595916;0.592638;0.592386;0.591429;0.587686;0.588307;0.581939;0.580663;0.581548;0.578205;0.577702;0.574338;0.575405;0.572924;0.574130;0.575534;0.574441;0.572911;0.572244;0.571990;0.574445;
0.571750;0.572099;0.569475;0.571796;0.571487;0.572817;0.572654;0.572079;0.572691;0.569938;0.575429;0.576932;0.578229;0.578077;0.579662;0.582092;0.583251;0.585070;0.583742;0.587995;0.584642;0.593268;0.592285;0.593833;0.594197;0.596768;0.599764;0.601698;0.600004;0.599470;0.604155;0.613306;0.617787;0.611322;0.615332;0.610483;0.606421;0.603059;0.603828;0.600950;0.603211;0.598554;0.598300;0.593900;0.590049;0.589378;0.589682;0.585240;
0.584876;0.582942;0.582841;0.580739;0.577119;0.577106;0.575168;0.576077;0.574203;0.572581;0.572045;0.572360;0.570039;0.568401;0.566489;0.566724;0.566755;0.566854;0.566857;0.567879;0.568025;0.570393;0.568044;0.569350;0.569424;0.576367;0.569901;0.574614;0.574347;0.578331;0.579016;0.581066;0.578365;0.584659;0.584094;0.585805;0.585165;0.590578;0.591319;0.592098;0.590801;0.593420;0.600669;0.595929;0.600431;0.600586;0.601018;0.606114;
0.614718;0.610035;0.609372;0.606138;0.606497;0.603156;0.602551;0.601604;0.600495;0.595963;0.596389;0.589869;0.590828;0.590949;0.588667;0.585296;0.584190;0.580544;0.580697;0.577737;0.574521;0.577272;0.576408;0.570931;0.572731;0.572306;0.572471;0.567955;0.570230;0.566349;0.567771;0.566659;0.566866;0.568933;0.567228;0.569570;0.564693;0.568249;0.569770;0.571388;0.570083;0.572756;0.571502;0.569397;0.575152;0.575416;0.573302;0.581584;
0.579541;0.582405;0.584491;0.587457;0.585740;0.587002;0.589789;0.591846;0.592666;0.594644;0.596937;0.601511;0.602944;0.604607;0.602230;0.606506;0.612670;0.610098;0.607619;0.604525;0.606892;0.602142;0.603183;0.598770;0.598401;0.597949;0.594970;0.592070;0.590179;0.586542;0.588163;0.585441;0.581648;0.579421;0.580203;0.576308;0.573061;0.572781;0.570425;0.572680;0.570050;0.570861;0.569777;0.568647;0.566529;0.566083;0.565479;0.564728;
0.565340;0.567742;0.566265;0.566711;0.566555;0.566239;0.565900;0.567858;0.567646;0.569877;0.571783;0.572399;0.571341;0.573779;0.576626;0.575374;0.577641;0.582594;0.581526;0.585756;0.586026;0.584558;0.588087;0.593106;0.591298;0.598375;0.594674;0.604179;0.601968;0.601237;0.602166;0.604735;0.614238;0.608675;0.604549;0.606484;0.607010;0.603185;0.602196;0.596340;0.598859;0.595009;0.594735;0.590509;0.590271;0.587822;0.585518;0.582166;
0.581816;0.578226;0.577316;0.572460;0.575210;0.571012;0.573165;0.570791;0.569127;0.567123;0.569568;0.567413;0.563746;0.565179;0.565026;0.566064;0.564189;0.565260;0.565043;0.566860;0.565051;0.566725;0.568196;0.567742;0.567873;0.566833;0.571296;0.569538;0.570185;0.574045;0.574374;0.578535;0.578459;0.581394;0.582230;0.583783;0.584963;0.587448;0.588914;0.591615;0.591833;0.595754;0.598637;0.600466;0.600057;0.603717;0.603062;0.603830;
0.614996;0.611180;0.608298;0.609742;0.603975;0.602885;0.602639;0.598260;0.596645;0.591404;0.590882;0.589851;0.590030;0.582122;0.583313;0.579788;0.573882;0.576559;0.577273;0.574240;0.575460;0.572724;0.571134;0.569057;0.569441;0.569101;0.565670;0.564987;0.565892;0.566588;0.564262;0.565231;0.564078;0.565499;0.563536;0.565958;0.564075;0.565562;0.565735;0.566092;0.565074;0.567555;0.566814;0.572178;0.571880;0.574380;0.574357;0.575869;
0.574386;0.580724;0.580161;0.586633;0.583050;0.586911;0.585231;0.587464;0.591422;0.595436;0.597060;0.600060;0.600697;0.603027;0.598899;0.605613;0.612562;0.607676;0.607444;0.609832;0.610224;0.601356;0.600924;0.599771;0.591910;0.589175;0.587691;0.587153;0.588283;0.585302;0.580696;0.582653;0.580372;0.576140;0.578099;0.574156;0.574097;0.572932;0.570752;0.570167;0.568519;0.565571;0.567582;0.566034;0.565446;0.563458;0.567127;0.563345;
0.562748;0.561700;0.560401;0.561858;0.563412;0.564503;0.565383;0.567411;0.565921;0.564562;0.565786;0.570885;0.570214;0.574610;0.573967;0.577036;0.576342;0.575572;0.580574;0.583365;0.582893;0.586415;0.588115;0.591326;0.591850;0.592766;0.596079;0.599455;0.599980;0.607630;0.600945;0.605965;0.611275;0.605701;0.611404;0.605019;0.606033;0.600779;0.598309;0.592507;0.596958;0.586899;0.587152;0.580064;0.567318;0.553900;0.522158;0.508720;
0.520876;0.553383;0.575206;0.573161;0.574128;0.571580;0.573810;0.570619;0.567871;0.566416;0.566296;0.564828;0.564699;0.566409;0.563701;0.564056;0.561904;0.560844;0.560343;0.564567;0.563304;0.563958;0.564893;0.566026;0.564708;0.566780;0.564883;0.568686;0.570883;0.573314;0.572221;0.574952;0.576133;0.579452;0.582497;0.582556;0.580892;0.587173;0.585374;0.592175;0.595216;0.592674;0.597654;0.597582;0.601346;0.603056;0.604314;0.606857;
0.610600;0.610036;0.609813;0.610199;0.605154;0.597347;0.593915;0.593531;0.583149;0.575876;0.534454;0.527805;0.556470;0.551657;0.505618;0.501073;0.516831;0.541926;0.526396;0.526501;0.558610;0.573942;0.569007;0.559226;0.568335;0.567383;0.567186;0.567344;0.564012;0.562813;0.562588;0.562508;0.563993;0.562676;0.563343;0.562048;0.561836;0.562519;0.562801;0.563123;0.565268;0.566050;0.567379;0.568482;0.570962;0.574308;0.571791;0.572371;
0.570302;0.579148;0.579535;0.582797;0.584342;0.584343;0.587056;0.592776;0.590244;0.596134;0.592162;0.600798;0.596931;0.603132;0.600385;0.607252;0.610804;0.611347;0.610429;0.606206;0.600741;0.601706;0.595728;0.579264;0.552215;0.540271;0.496213;0.420271;0.334048;0.326140;0.315813;0.315787;0.315619;0.313256;0.334025;0.435459;0.511145;0.525317;0.567039;0.567907;0.570561;0.566908;0.566039;0.565128;0.561783;0.564376;0.561297;0.563879;
